192.168.0.106 - - [13/May/2020:23:59:23 +0600] "GET /static/admin/css/responsive.css HTTP/1.1" 404 492 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:01:46 +0600] "GET /admin/ HTTP/1.1" 200 1793 "http://192.168.0.106/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:01:46 +0600] "GET /static/admin/css/base.css HTTP/1.1" 404 491 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:01:46 +0600] "GET /static/admin/css/dashboard.css HTTP/1.1" 404 492 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:01:46 +0600] "GET /static/admin/css/responsive.css HTTP/1.1" 404 492 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:25 +0600] "GET /admin/ HTTP/1.1" 200 1793 "http://192.168.0.106/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 587 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/css/base.css HTTP/1.1" 200 4168 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/css/responsive.css HTTP/1.1" 200 3740 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/css/fonts.css HTTP/1.1" 200 486 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 619 "http://192.168.0.106/static/admin/css/base.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 668 "http://192.168.0.106/static/admin/css/base.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 86164 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85980 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:26 +0600] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 86472 "http://192.168.0.106/static/admin/css/fonts.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:30 +0600] "GET / HTTP/1.1" 200 2394 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:38 +0600] "GET /admin/ HTTP/1.1" 200 1793 "http://192.168.0.106/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /admin/crewdatabd/association/ HTTP/1.1" 200 1731 "http://192.168.0.106/admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/css/changelists.css HTTP/1.1" 200 1841 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 590 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /admin/jsi18n/ HTTP/1.1" 200 3507 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/core.js HTTP/1.1" 200 1877 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/actions.js HTTP/1.1" 200 1958 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 2202 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/urlify.js HTTP/1.1" 200 3286 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 884 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 83704 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 39924 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:44 +0600] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 619 "http://192.168.0.106/static/admin/css/base.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.106 - - [14/May/2020:00:03:50 +0600] "GET / HTTP/1.1" 200 2395 "http://192.168.0.106/admin/crewdatabd/association/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:36 +0600] "GET / HTTP/1.1" 302 302 "-" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:37 +0600] "GET /login/?next=/ HTTP/1.1" 200 918 "-" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:37 +0600] "GET /static/css/login.css HTTP/1.1" 200 873 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:37 +0600] "GET /static/images/background.jpg HTTP/1.1" 200 37417 "http://192.168.0.106/static/css/login.css" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:37 +0600] "GET /favicon.ico HTTP/1.1" 404 9176 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "POST /login/?next=/ HTTP/1.1" 302 600 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "GET / HTTP/1.1" 200 2394 "http://192.168.0.106/login/?next=/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "GET /static/css/main.css HTTP/1.1" 200 749 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "GET /static/css/seafarer_details.css HTTP/1.1" 200 875 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "GET /static/js/main.js HTTP/1.1" 200 294 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:07:58 +0600] "GET /static/images/logo.png HTTP/1.1" 200 97502 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /admin/ HTTP/1.1" 200 1793 "http://192.168.0.106/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
192.168.0.100 - - [14/May/2020:00:09:37 +0600] "GET /static/admin/css/base.css HTTP/1.1" 200 4168 "http://192.168.0.106/admin/" "Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
